norm,chi,logistic,beta,gamma,bimodal,uniform
1922.23473717,3345.62185679,7966.71052951,309.187328209,3403.2883877,1239.5115042,644.381554048
192.451798021,1955.07434316,10914.5308918,734.275131666,1815.53191776,1977.4620664,197.276850972
-1374.92034177,2975.63797379,7229.88826456,45.9065666856,2872.27865989,919.572364067,848.475471019
-2179.94137609,2429.21219025,11241.1448258,5.93074066284,2219.50606615,918.148985014,327.520459041
-1094.43107833,7105.07491192,11585.6392141,86.1502505366,2505.42649059,823.909584329,277.539510755
-315.628379276,4704.41243633,10690.4785428,993.277039887,5469.32808498,1034.70892983,710.193479338
1133.44211286,9149.53907562,9400.67177344,858.687361145,2082.07524057,829.82855383,110.674567125
-639.154379168,5888.55182278,8370.81363389,188.843069421,3601.75940777,1104.75282501,613.101975114
-274.333601634,2330.04026928,9781.85149735,13.9692225177,4324.83737422,2377.88253181,762.119966884
-1134.2157014,7233.11204615,8269.05413446,744.061392278,3807.1768377,2050.72886722,738.723084493
-416.820943084,3977.69291506,9083.6994454,191.563309289,2553.3043074,1080.26487021,60.304705924
-213.677758859,1055.1814845,9498.25376303,596.306138117,1123.72928531,1235.57694757,434.187822482
-852.789926149,6459.91994473,9468.41172612,191.625492932,3427.95332254,1002.3556021,717.733461031
968.423958414,8400.82788627,12463.8233087,400.821747144,5567.3554419,971.531248878,606.887044127
-460.954316213,4085.6795314,9426.55740022,707.29099529,7833.66889087,1759.90823269,982.836709437
852.336313791,3682.33292081,10255.9684148,165.202823245,3446.99242101,747.577770424,70.044910492
2651.33644597,5551.20645114,12119.7754897,389.77569885,2606.09149051,975.321292404,698.892183427
-304.904942652,3089.15514188,10678.5004344,479.681744246,3386.50292039,1190.62436649,466.916779574
-548.616530235,573.106976662,8904.28346444,488.061834069,3803.57397673,1357.45612039,755.437774876
-772.749511452,4389.81215072,10442.9896575,886.929495339,6435.4504393,665.683532157,150.70082004
-535.044919828,1461.8663801,6816.99300137,302.090845855,3434.65408184,813.680375456,441.056363869
-1324.53780826,4230.11481996,9238.36763166,457.694276837,3919.13762734,889.54930647,686.656348566
969.290235819,6339.53241258,9517.49274564,851.726553396,2945.60127746,752.95836946,489.227860886
-1394.49977459,4144.56608134,10777.9764002,44.5423727462,3654.58076593,665.830531255,731.833507083
1182.73280007,1503.95798453,6768.2824592,18.751860094,4125.21176191,658.09376767,406.893334453
667.183183524,864.373578404,6235.29921569,3.42627166183,4388.60654342,1289.74514971,904.671845112
572.666704036,6798.52001809,8514.81598406,907.000962599,5446.08337123,1109.15188237,143.847910332
657.202411133,7404.19639102,8535.65516987,15.7168498483,3738.63122535,1978.62628349,122.960200025
1462.35983442,1810.93524479,9613.01163377,108.567616617,5782.35168388,652.295592187,178.035729927
-82.6025685515,8807.59164986,8625.72592274,625.678532582,4345.76409991,903.262276584,233.600260195
3069.27015882,1796.66717874,8482.53775373,941.376652371,1688.63149334,1984.03516551,79.1799195802
-121.319230718,1051.48417178,9348.25214377,147.971070402,2237.9538101,713.090874714,400.735549154
-1615.27012373,2639.26725176,12541.5561983,404.506687453,1974.880411,1574.79785274,811.887461877
-152.950793472,2182.56182622,10010.2653624,989.451294548,4363.7733732,1199.59623182,268.741606447
643.990210628,1094.78505423,9671.19641619,994.958841908,4168.709396,2192.94805141,491.803188033
761.108365125,1301.40712799,11009.7674703,365.492457543,2310.25438236,1152.93612908,542.641497664
-618.055787073,2337.71918151,8203.30283203,992.423153251,3437.70241985,945.500062565,625.008853048
2.12471692376,2900.89304802,9816.90902182,692.750295027,3055.75563281,1593.75803136,814.582856046
1169.98348339,2540.03197519,12614.6823276,815.353621761,2457.65727441,1831.71356296,866.480764262
1029.70175111,11129.1633766,5679.08961007,161.619141168,5681.59218595,825.772341772,264.47710721
-962.606616382,4224.49714892,9228.54198195,948.848852235,4345.14553119,1142.97584777,813.645930323
-450.596462786,6315.78646266,10042.9728892,487.5565172,3679.60741788,1436.23165737,630.956001793
-617.417766592,7197.2859743,11662.5264447,90.0174810055,3071.80279309,1326.83222743,216.688543435
541.098320659,1515.8900127,11015.7243157,825.791603713,5063.09117028,1841.45948309,340.089950396
-1057.91461832,1927.61923554,9563.15891516,0.0935744226344,3978.13349505,831.419996154,110.438313179
-191.493165567,1827.97091069,9933.94145883,885.352090432,5349.02828261,1847.24779745,28.631671266
-837.282055777,5597.39401355,10320.3676677,865.355493315,3846.02630123,468.724376436,533.164829521
-152.087419938,1682.17261506,9406.00542645,786.504623659,5650.43192327,948.337280934,564.955442957
-3237.28010434,4664.61479851,7153.12693404,12.4626746128,2215.90726201,1136.01651977,699.017901554
500.413934773,2297.8996404,11734.3336155,354.677925727,4375.6181108,1208.94561731,841.328493485
-1080.92418806,3015.05114484,9886.24893242,157.074047858,2017.92049776,1949.80903055,735.11101721
908.908398884,1753.78987281,11695.1327827,0.541821349063,2686.77181111,1670.28853638,676.525357404
873.98518393,1557.5428541,9667.10557114,216.502008913,3183.92658738,1893.84456454,158.173028995
413.291789164,1081.54468257,9897.01306277,98.1238670199,4822.38915016,652.221328296,148.669412217
643.755760632,4891.57107752,8494.76205164,490.240320179,6018.28847144,1277.73643284,872.661222881
-1963.895773,2294.10044043,13473.507346,848.518630904,2980.07685705,1227.17257035,297.504424466
-1634.21415797,3464.35666201,12381.5988806,833.738301194,2853.53689754,1311.69505346,441.198385533
401.252737057,5947.25569032,10449.5483813,922.741735352,4771.30333585,734.293269063,652.131597787
780.020580423,8202.34365278,9218.48415596,872.956752071,4958.05524694,1094.36590795,670.612297293
-438.503995112,7997.15326983,9193.50678198,995.406029467,1504.51798494,928.545351142,541.700228299
1009.66299394,6052.46545699,8497.10316405,961.549995373,5395.56908242,944.662304805,160.402216602
341.134673863,2458.06353551,9751.0690645,878.899179135,5608.14192319,1114.74975868,586.623912279
371.534544031,11657.9252814,10921.0814643,916.090539604,1657.18007883,2036.41587677,516.578533888
-140.91138585,3976.97159271,8557.40750034,423.335715915,6158.78799685,1734.97849535,448.374248126
-456.293960991,4346.7912555,8290.20072244,166.619512071,6439.43613861,1811.263336,311.980263228
146.248565076,3061.97153002,9029.46957583,16.3856248459,2392.89032267,1366.34764177,259.530713955
2032.86638694,4155.7753063,12040.7381651,224.812763529,3113.21042698,1022.60328477,361.904323258
833.100523209,5554.50934974,11063.6990827,649.858694984,5310.9181848,922.63811692,280.285225701
423.267136356,1953.06004821,10768.8512734,50.150701801,3395.17437841,1022.82768665,564.770540857
172.764285766,1077.86972916,13471.7682718,162.739172771,3979.21648591,1110.1392515,395.948399992
-925.922297476,3106.70891295,6720.21194604,583.486913117,4498.10663531,1109.33504703,119.419252846
1200.66546134,1819.91623269,10608.5955694,561.028070741,7053.74616716,834.235621281,875.449400808
1780.89020657,4529.46060754,8643.3040329,316.312197677,3049.92686757,604.344986925,992.030248629
-437.449495372,3681.06268763,7367.6221638,982.14026869,4678.98479039,1116.15729182,695.489522282
538.354968967,2473.61617802,11784.6547369,235.049477024,5522.46431727,872.275972442,154.152574889
1460.99558402,2872.32442063,9008.84880605,1.47689241058,3556.16966275,743.84095928,436.948385316
1633.11029946,3387.4896343,12261.2747661,413.400677239,3487.76040339,515.237144502,490.266503468
-585.620912919,2422.0067993,10759.4610731,920.061940999,2638.53569341,1246.49072979,725.213560425
-390.859990498,2710.17661936,8675.45792592,5.14674390555,4267.60386442,842.22955916,815.820767724
476.595212677,3061.07510446,10090.5202321,950.913884429,2652.30152072,951.161124967,993.276682788
183.561615172,4239.71615084,6285.52741918,390.39878168,1926.19921798,1864.73228108,954.461996285
-637.860701523,2949.09681192,10421.5027385,260.511211054,545.096740122,934.163720922,350.315518181
1396.36204619,8631.85366814,11022.633136,122.613502182,2885.16488532,1986.59018958,418.080199723
589.378050709,596.182872662,9898.56985067,558.696277976,3166.07376988,2511.41013498,841.215464851
-861.64145993,3667.91640789,8037.19021405,2.04690865495,2272.20768951,1233.18252883,916.146045071
502.684481132,4495.73499058,8572.81274911,29.3825317296,1852.74270436,552.805532804,70.1832083533
-553.02136881,1806.50356081,11668.1752365,169.193771248,1993.76192978,855.714383891,612.606503885
655.409091383,2320.82532997,7859.80547815,630.057110996,3402.17966528,1129.13989254,179.244260979
-595.435358841,3821.92278128,10018.4894023,900.20875331,4261.65047103,762.061495913,82.8390348723
-355.952896933,1676.04099654,8486.61168664,982.19699146,2770.75925825,957.121367935,976.63180354
954.977785884,9903.795143,10634.9829627,973.562889807,3943.41073377,1769.37774929,811.308048037
-356.60645533,421.694854315,8254.74534877,25.8680715011,2443.80302392,897.83939935,34.7662904017
-1910.25244261,2658.06169416,9777.86254486,3.25707297374,4932.20740846,1032.22648968,817.162761408
1668.11517187,1820.07418091,8517.78253661,879.38487996,1440.67466264,1214.87652828,578.802430457
1575.7433274,755.132342689,11279.6286915,100.400551507,6077.53132058,840.776354538,264.536757899
-574.828993557,3106.49865624,11887.5869551,333.869270057,3991.82896316,878.555422823,866.802083596
-603.837234206,2086.77533582,10538.5691814,401.686832381,3050.17171497,2119.45796294,923.018727816
-210.627527051,6695.09817312,9504.79271384,991.50850483,4401.20769912,1159.67922227,947.021581768
-1095.67211332,3110.00891181,9303.11923687,729.634977602,3363.23904939,1056.86515085,274.736906276
-447.292549027,930.304436314,8588.21352128,176.661935826,3533.99746207,2203.84097048,370.633921905
640.091248975,3525.91114302,10889.6928048,946.207405714,2086.88545303,1920.92946251,430.783751519
-748.01711997,5682.79282305,7684.77884119,872.592423437,5486.7521726,1026.48816843,351.095213702
-78.8272213537,12909.2830597,9841.44014005,973.028132848,2597.01353307,912.611840317,996.791735329
-153.489733428,2829.63269128,10809.3363733,216.849454483,4154.94908343,629.304783523,362.514553804
-465.058239167,9785.092612,9905.84380556,309.535868882,8358.0887807,947.201535754,210.356800004
-2292.0468986,3399.38040271,8845.63990503,977.100786789,4429.82001487,1228.43753851,175.652278474
-1586.36260428,5851.51199978,8016.93881673,393.447461859,7470.80914135,924.324822812,637.774681971
273.120760355,2989.90527379,11981.8204194,999.334177089,2153.76639654,1146.19120852,831.520569911
-1175.51283196,2562.16669586,4846.966462,785.639081919,2327.48446616,900.912018922,748.187124513
1082.63411895,3051.47370986,14149.9531921,801.666636361,2123.57495903,2290.46596662,653.928465074
-238.208145835,3135.55028457,12888.4273092,997.361208179,3961.77279493,1990.21125633,896.978317399
-136.14451315,5351.86635173,11666.8215312,702.571457846,2817.99694601,863.792206969,444.856316821
-1795.18213214,3141.2002438,11611.951007,799.059505495,1578.75112978,1452.92611899,74.5359089332
-362.273637263,2012.54804868,10910.7616436,741.575569868,2980.00376962,1144.54753001,182.665092835
-1213.14294839,1788.34264493,12302.8563954,606.329857025,3195.08778156,2121.75700405,322.995816408
-226.660943304,1790.3030516,9468.40104463,78.6376541003,2799.70935639,908.483019136,340.65152303
360.61596276,4114.37657143,9644.28004365,401.89980527,2775.21814036,880.023041064,895.699578391
-567.803416606,1736.14252811,9523.75178295,635.025420489,5186.33052911,839.496546286,696.119095868
835.719327779,5305.01951129,10982.0202549,122.133322864,4901.6273426,768.77063724,700.381881722
-1447.80679585,4637.51707588,9965.52481043,147.372077137,3032.65052367,2144.49454761,471.944137532
-246.356486991,5323.19968974,12796.4813724,312.549641126,5719.30698108,1028.96302975,302.444340266
-1357.64780253,5754.04487242,10957.226901,622.78022084,1523.25513594,2007.39559924,28.1646211601
554.967350076,3893.78413502,8842.29473065,450.827002117,3306.37831352,1146.63625361,61.2511487535
1021.81672494,3326.51169133,8144.27981086,675.374471426,2720.9808922,861.598444687,531.75075139
-585.516650728,8262.24181735,9590.01247868,94.7847270664,3648.45516357,2018.49975633,819.880989608
849.064846494,5219.41905085,9021.55230345,566.314789592,3906.7491241,1032.06383111,954.874196003
-582.336789222,4093.97500416,10799.8967094,186.09794458,2447.45171928,1267.58002612,762.401001825
-44.6796856777,2631.50626312,7030.19144483,891.060267491,6314.97900892,1230.10375648,391.654867974
95.9421030165,2482.11873702,8514.3017389,106.839486017,4684.58342852,713.425253563,354.873738516
-835.771059102,1806.04324892,12027.5598197,75.6469453663,5847.39114952,1972.14234724,459.910420942
1243.76307993,3475.0526374,10812.6143761,921.311334473,2808.32285361,899.597818616,527.333166003
-1106.10253293,4579.64273839,9944.90267682,435.48261264,718.555461207,858.823407465,683.288169988
-1479.507007,1256.62906566,12834.4288263,988.539913762,4309.5948517,1100.41505721,666.628370578
16.2161664528,6733.56464196,12213.4827242,279.553109586,2661.56945064,1857.8381979,635.110690906
500.461952133,5584.95966258,8754.3936144,118.090234289,2991.545798,1077.06131718,119.72069906
67.627073335,5954.25365092,7564.57668757,950.310021719,5092.20809219,2042.54299312,592.937813279
181.892381088,5389.3676407,4752.08580388,237.666912661,3533.34176792,1273.02147563,324.548544408
-1312.67601774,1928.31554888,10235.8789246,60.7364430197,3092.01518036,866.406131915,491.793010217
-1105.29031566,5681.540977,9172.35155698,998.926567779,2895.73357795,892.836503583,535.407702011
-804.810692117,4178.3172332,10283.7734176,41.9914276206,3973.04347713,1141.16300598,417.394269742
1156.07230955,6297.13293184,9224.57962388,555.691648716,2525.41720341,1017.16413013,639.465554523
2084.97783373,1996.19101649,9965.83490812,745.378692406,4286.4586429,2167.82766412,211.369596612
-1347.3898668,1920.06122561,12153.9535047,587.071912375,2641.33301116,818.122443242,206.310460798
-1115.72225207,7123.57497493,9447.56240766,786.791071167,4813.80471928,861.809668528,657.584720019
-1165.04387893,2877.03414199,9242.96103924,370.667194971,3296.73757101,1134.97735079,67.3919764231
-42.1125860908,116.653619019,9781.02116524,16.8091725308,1503.59832656,1094.94438684,65.7227258124
1173.92026012,3947.79551381,11243.9040214,213.187301344,4575.29644455,1916.91296681,979.569950233
-931.38937093,3017.30149446,10865.257486,249.642270794,3464.4789204,1029.36705941,475.295652554
377.268274032,7743.78278098,8518.6677323,999.504694857,6466.05657841,1789.46142513,738.924086302
-907.20913762,5312.53456928,13686.8450166,398.106841221,2379.79292499,1005.17466812,497.377621606
-1150.71931974,1295.57442733,8140.80696247,395.028190803,4384.73760028,1895.55438286,635.681066975
308.486560754,869.347356724,9258.70430308,714.766406104,4073.24927108,1915.46068451,809.894692058
312.844212059,1639.16432889,11143.7521746,348.166160659,3007.62313056,992.350436088,360.311040424
-39.408391768,508.443269775,9826.11155395,227.834773352,6552.9778719,1958.61007325,36.6603243811
114.246163218,6252.38956824,9185.19114244,998.946889294,2152.82900399,1989.76988767,419.851714696
-27.368026496,1104.11505527,11026.2943708,140.747943231,3119.75348785,1009.99471694,623.083288387
357.684246143,7840.26593774,11010.7008706,965.760013224,3633.45441652,1147.85559007,467.696920645
1710.04270176,6582.74592831,8810.09230712,0.0707754215403,6361.77157859,1906.9054655,521.427609706
870.858159277,3501.54326936,7871.49343504,584.428169878,2969.82146499,1189.24047978,834.639128893
-1926.09305192,4953.9940172,13143.6991789,14.4368537918,2280.81184792,2121.61494496,181.492062782
-313.2795011,3912.05610145,7908.75748426,153.41729669,6183.80214914,2099.23624697,259.318814739
