zipf0.01,zipf0.5,zipf1,zipf1.5,zipf2,zipf2.5,zipf3
2209888386733518,1,3,1,1,1,1
17432092,21,1,1,1,1,1
8493444391147,2,1,2,1,1,1
2260,16,9,1,1,1,1
664856,3,2,2,1,2,3
474015980813,1,1,1,1,1,1
1846924,49,1,2,3,1,1
1816912,4,1,1,1,2,3
796384169,5,7,2,1,1,1
70,50,1,1,2,1,1
477155,37,2,1,1,1,1
46,45279,1,1,1,2,1
264345,35,1,2,1,1,1
8386211,5,1,1,1,1,1
156127450,123,2,2,1,1,1
387095188294,2,1,1,1,1,1
1,1,1,6,1,2,1
1,4,1,1,1,1,1
2729125987399049,8,7,1,1,1,1
35123535919221480,1,24,1,1,5,1
15765,39149,1,1,1,1,1
4567906112746590208,1,1,2,1,1,1
179438745615,1,1,1,1,1,1
24,3,9,3,1,1,1
100667842096028544,6,1,1,1,3,2
2,199,1,1,1,2,1
8653774,1,1,6,1,1,1
3463955,2,1,2,1,1,1
43496972,3,1,1,1,2,1
102300,3,2,1,1,1,1
411726174141265,2,2,1,1,1,1
10905650323277,1,1,1,1,1,1
8551562021155040256,7,1,1,2,1,1
2395869,16,1,1,1,1,1
37443,1,1,2,5,1,1
249902587453204960,2,9,1,1,1,1
7,4,2,1,1,1,1
377688531659662144,1,3,2,3,1,1
981449709234356,1,2,1,1,1,1
7,1,6,2,1,1,1
1008,1,1,9,1,1,1
22344198784785164,7,1,1,1,1,1
24973969211911,1,1,1,1,1,1
39637876226891336,2,1,1,3,1,1
1066386050152698,1374,3,1,1,1,1
1282,16,1,1,1,2,1
25925615136072,14,2,2,1,1,2
1613606109791119,1,1,1,1,1,1
376,1,1,2,1,2,1
5742408226128,2,3,1,2,1,1
121796225320912304,90,2,1,1,1,1
3024851093,2,2,1,1,1,1
1891228466806,8,6,1,2,2,2
101173169132,2,6,1,1,1,1
1263843738362507008,10,1,1,2,1,1
24450407949769220,4,1,3,1,1,1
7755833,1,1,2,2,1,1
1547812233931272704,2,5,4,1,1,1
788446688,949,1,3,1,1,1
1,1,1,1,1,1,1
18112281,2,1,1,1,1,1
227841796799,1,1,2,1,1,1
203534971609,1,1,1,1,1,1
43689787000,1,1,1,1,1,1
2825418489692509,14,1,1,1,5,1
1,1,1,1,2,1,1
869677,3,4,1,2,1,1
1010953,2,1,1,1,1,1
435836872653053120,1,2,1,1,1,1
61122,32,1,1,1,1,1
1079271224120689,13,1,1,1,4,1
673246397,1,1,1,1,1,1
403045892,22,3,2,1,1,1
359129298831576,112,1,1,1,1,1
1907173380,2,1,3,1,1,1
9293,1,2,1,1,1,1
137,1065,3,1,1,1,1
126976804,7,1,4,1,2,1
91943480981220224,23,2,1,1,1,1
1031903608640690,5,1,1,1,1,1
217320,21,2,3,1,1,1
3188320969,43,1,1,1,1,1
56146162,1,2,2,1,1,1
3,60,4,1,2,1,2
612808692,11,1,11,1,1,1
3907193508647695,1,2,1,2,1,1
1661704114613403,8,2,2,1,1,1
80,2,1,1,1,1,1
729832774,1,1,1,1,1,1
1835307079239453,1,53,3,1,1,1
2089355289195346944,2,1,6,1,1,1
60263725831044,3,1,1,1,1,1
241505410129,26,1,1,5,2,1
180834356269,1,3,1,1,1,1
911133208740188160,6,2,1,1,2,1
157371,1,3,1,1,1,1
511918464933808192,2,2,1,1,3,1
45476,11,2,1,1,1,1
23022154634138,2,1,1,1,1,1
726,3,1,1,2,1,1
1301189143,2,1,1,1,1,3
12711236412231564,2,1,14,1,1,1
3215891,317,1,1,1,1,3
1922994,29,1,1,2,1,1
7833239,4,1,1,1,1,1
612,1,1,3,2,1,1
58474365098910256,2,1,2,1,1,1
4343052480,16,22,1,1,1,1
21917,1,2,1,1,1,1
41353,1,2,1,1,1,1
111657477,1,2,1,2,1,1
805754966446152,1,14,17,1,1,1
212557,1,1,2,1,3,1
4338046035261,1,2,6,1,2,1
4364007894232855,522,1,1,1,1,1
5944383554431219712,4,1,1,1,1,1
546302320487942,2,5,9,1,1,1
2757585561954820,2,1,6,1,1,1
2744676327640742912,43,1,1,1,1,1
504224661531,49,1,1,1,1,1
32947562800,4,2,1,1,1,3
7246643065588079616,1,1,1,1,1,1
6000298346,6,1,1,1,1,1
20524811274409,1,1,1,3,1,1
50,5,3,1,1,1,1
853421910,11,1,7,1,1,1
670891,1740,9,3,1,1,1
1,1,1,1,3,1,1
169082036079252896,1,1,1,1,1,1
48167207,1,2,24,1,1,1
734815595519936,12,1,1,1,1,1
195355129011,18,2,1,2,1,1
141,1,4,1,1,1,1
19080713,1,1,1,2,1,1
43,1,2,2,1,1,1
363298862083214,1,2,11,1,1,1
339139489173761408,1,1,1,4,1,1
66378725712,1,1,1,1,1,1
1225655468177,1,2,2,1,1,1
145245872368,11,1,1,1,1,1
7586415011273363456,56,2,1,1,6,1
35519566180237,3,1,1,1,1,1
432081552375,1,2,1,1,1,1
932815,12,1,1,1,2,1
12204398627715158,2823,2,2,1,1,1
76643739349787,7,4,1,1,1,1
1,38,1,1,1,1,3
164449,1,9,1,3,3,1
88659,118,3,1,1,1,1
1,1,1,1,1,1,1
7960,110,1,1,1,1,1
624562875427437,3,2,1,1,1,2
71734838276400096,1,1,1,1,1,1
1946493,1,1,1,1,1,1
3779166,5,2,2,1,2,1
4131953698946450944,1,1,1,1,1,2
65174591,1,2,1,1,1,1
35474364990218896,8,5,1,5,1,1
224371644,1,1,1,1,1,1
8107489049,1,1,2,2,1,1
69355,1,1,1,1,1,2
1031871030247445504,1,2,1,1,1,1
96492639,5,1,1,1,1,1
801159153622,2,1,1,2,2,1
373291232513530688,11,2,1,1,1,1
1,645,1,1,1,1,1
934597938115,2,2,1,1,2,1
4151136340,1,1,1,6,1,1
3018005553432825,2,3,1,3,1,1
1,1,6,1,1,1,1
1164569640,1,1,1,1,1,2
12796,8,6,1,1,1,1
7173050845728279552,3,1,1,1,1,1
4323898742172,2,1,1,1,1,1
25171640974856220,480,1,1,1,1,1
44987,1,1,2,1,1,1
9,1,1,1,1,1,1
826,19,1,1,2,1,2
382247139852429,327445,2,1,1,1,1
167665,3,1,2,1,1,1
340,1,1,1,1,1,1
39159684328,18,5,2,1,1,1
1045433152045825,3,13,1,1,1,1
541819017670458,2,2,6,1,1,1
1276948754,2,1,1,1,1,1
334008541,3,1,3,1,2,1
2664680800093854,1,2,1,1,1,1
86,2092,1,1,1,1,1
4462519,4,3,2,1,1,1
7403820750835986,31,1,1,1,1,1
349505228414104,1,2,1,1,1,1
59035356,2,2,3,1,1,1
49784960900,66,1,7,1,1,1
40727565021,3,1,8,1,1,1
1035151212735,1,40,1,1,1,1
6043116942,1,1,1,3,1,1
2,1,1,1,1,1,1
56883536908,6,4,1,1,1,1
1822295,33,1,1,1,1,1
36,34,72,2,1,1,1
369806278,2,11,1,1,1,1
1298026174463776,1,1,2,2,1,1
144,1,1,2,1,1,1
36974361,52,1,1,1,1,1
48,7,1,1,2,1,1
219007803777995,1,2,1,1,1,1
797,2,2,1,1,1,1
1639290,438,1,1,1,1,1
838890802656,1,1,1,1,1,1
679465053781,33,1,1,1,1,1
1406092476913069,3,1,1,1,1,1
26,70414,1,2,1,1,1
11128793093,5,1,1,2,1,3
218043570281,2,1,1,1,1,1
5017450098667,3,5,1,3,1,1
4,1,1,1,1,1,1
8423797800,5,1,1,1,1,1
80,3,9,1,1,1,1
674491,4,14,1,1,1,1
423211919,3,2,1,1,1,1
1193508261384542464,1,6,1,1,1,1
20602761812182708,3,1,1,1,1,1
21193854937692492,4,3,1,1,1,1
4928336231318203392,1,9,1,1,1,1
575827630646947712,2,40,1,1,1,1
19848913,4,1,1,1,1,2
23264064978410,1,1,1,1,1,2
7714033987,1,1,2,1,1,1
57155524080972888,5,3,21,1,1,1
1,1,1,1,1,1,1
4127649,3,1,1,1,1,1
480,1,1,79,1,1,1
32,19,6,5,1,1,1
3,1,2,1,1,1,1
7611,18516,1,1,2,1,1
634121668866568064,1,1,1,1,1,1
526,1,1,1,1,1,1
1692896,1,2,1,1,1,1
476913747743889,5,7,1,1,1,1
4206178128892184,1,2,1,1,1,1
40559708804284384,99,3,3,1,1,1
192171113074929,149,1,16,1,2,1
96327576698961,4,15,1,2,1,1
253726450218809,2,1,1,2,1,1
116408835075141504,1,1,1,1,1,1
165277671919734,3,1,1,1,1,1
155301647610,1,16,2,1,1,1
7858081,36242,1,1,1,2,1
69655490,1,1,1,1,1,1
5491,6,1,1,1,1,1
370323288458,100,2,1,1,2,1
11294618839,1,1,2,1,1,1
1249572020325,1,1,1,1,1,1
310,4,21,1,1,3,1
1164479,9,1,1,1,1,1
40,2,1,1,1,1,1
3106191556841786,4,2,1,1,1,1
1032,6,1,2,1,2,1
109046853543258864,4,7,2,1,1,1
12234379191090,25,1,1,1,1,1
12876378242635944,1,1,1,1,1,1
108,5,3,1,1,1,1
123,1,1,1,1,2,1
90,1,1,1,1,2,1
1202527362995730944,4,1,2,1,1,1
3191289,1,2,1,1,2,1
64013532,52,1,1,1,1,1
252764803994070752,11,2,1,1,1,1
19381984230098768,17,5,1,1,1,1
12608037,3,1,3,1,1,2
69037,2,1,1,1,1,1
454018617,2,3,1,1,1,1
853109,4,1,1,1,1,1
1805486564949115,3,1,1,1,1,1
93054715471,1,5,6,1,1,1
788272927261,3,1,1,1,2,1
3083406144095473,4,1,1,1,1,2
29,14,1,2,1,1,1
42294700994736,25,3,1,1,1,1
499191,4,1,1,1,2,1
184505459865,1,1,26,1,1,1
1474652976793,2,1,2,1,1,4
145,2,1,1,1,1,1
13516499200289,1,1,1,1,1,1
1,1,1,2,1,1,1
131777,1,1,1,4,1,1
2161751417293415,3,2,2,1,1,1
12259175,2,1,2,1,1,1
125329463242475072,6,3,1,1,1,1
1016047441303432,359,1,2,1,2,1
83517159,1,1,1,1,1,1
493235682539604544,7,1,1,1,1,1
3854893307684753920,2192,3,1,1,1,1
11668936787050780,1,2,1,1,1,1
218681227,2,22,1,1,1,1
1632029,4,1,1,1,1,1
496627,5,1,2,1,1,1
14485657536736,11,1,3,1,1,1
198,5,1,1,1,1,1
649871616,166057,14,1,1,1,1
293350698985,1,3,2,2,1,1
4142555003893473,1,1,2,1,1,1
813289447509662,16,5,1,2,1,1
261431301,2,1,10,1,1,1
7236,9963,2,1,1,1,1
389029,9,1,2,1,1,1
2380410743379,7,3,1,1,1,1
154473440647754,1,7,2,1,1,1
39589383924059,1,1,1,6,2,1
1670685,1,1,1,1,1,1
1798,8,1,1,1,1,1
5906085508,2,2,1,1,1,1
324720268,1,1,1,3,1,1
1985872864,3,1,1,1,1,1
1076421911220222848,18,1,2,1,1,2
2,13,1,1,1,1,2
47,13,1,5,2,1,1
3,1,1,2,1,1,1
32703428,9,1,1,1,1,1
2718,1,1,3,1,2,1
14731617,1,1,1,1,1,2
2155629727176172,1,1,1,3,1,1
134111683671003,2,1,5,1,2,1
301766,6,12,1,1,1,1
208035183758504416,1,1,1,1,1,1
13,8,1,1,1,1,1
4341767482303044,17,1,1,1,1,1
420,2,3,1,1,1,1
841,782,1,1,1,1,1
10188916094442790,1,3,1,1,1,1
51651282626185928,18,4,1,1,1,3
5814921,8,3,1,2,2,1
61,1,3,1,1,1,1
937408179192207488,1,2,1,1,1,2
132,3,2,1,1,1,1
1921570742007128,9,1,1,1,1,1
121983113820905,219,2,1,2,1,1
47809,1,3,1,1,1,2
13,1,26,1,1,1,1
526040968911770,1,1,1,1,1,1
687888,1,1,1,1,2,1
63,2,1,1,1,1,2
110632794,5,1,1,7,1,1
3808659142829096960,5,2,2,2,1,1
3110730931168,6,1,1,1,1,1
1145325820263,3,6,1,1,1,1
88733969458227776,2,1,1,1,2,1
70,1,1,1,1,1,1
6,3,1,7,1,1,1
319,1,1,1,1,1,1
59224342455299,23,1,1,1,1,1
13529603567701042,2,2,6,1,1,1
18431,1,1,1,1,1,1
20590143733092,9,1,1,1,3,1
2578714579241,111,1,2,4,1,1
1441421819316198,1,6,1,1,1,1
528616759,10,1,1,2,1,1
58626962,9,2,1,1,1,1
376117931186931712,4,4,5,2,1,1
2501190715802143744,81,1,1,3,1,1
6817977589673910,1,1,3,2,1,1
12711,12,1,4,1,1,1
375672,3,1,1,1,1,1
6856,4,29,1,1,1,1
1545,11,1,6,3,1,1
17422151893,1,1,2,1,1,3
58622,2,2,5,2,1,1
1518848,162,2,2,6,2,1
17428872793,1,14,1,1,1,1
7969346,1,1,3,1,1,1
9257930,34,1,1,1,1,2
2046491654,1,1,1,1,1,3
20997360007814776,34,3,1,2,1,1
273787,2,1,2,1,1,1
1399890223,1,1,1,1,1,3
735634880135639808,2,1,1,1,1,1
173377432727,9,1,1,1,1,1
77808958,1,1,1,1,1,1
19630562478,1,1,1,2,1,1
11875084153938,15,1,1,1,1,1
71800,3,5,1,1,1,1
15163749,1,5,1,1,1,2
377057350,1,2,2,1,1,1
2,1,1,1,1,1,1
4749,5,1,1,1,1,1
10,2,937,1,1,1,1
95933975787509,3,3,1,1,1,1
7686894798,1,1,1,1,1,1
11659200,6,1,3,1,3,1
1,1,2,1,1,1,1
400485735395507712,2182,3,1,1,1,1
2,3,2,1,1,2,1
286471838881596608,1,1,1,2,1,1
24854807611845,6,4,1,1,1,1
1873499,1,1,2,1,1,1
460270552,2,8,1,1,2,1
43152469,1,1,1,1,1,1
1927,2,1,1,2,1,1
788813142108914304,4,1,1,3,1,2
218167654845504,1,2,1,1,1,1
43401,352,3,3,7,1,1
15527061461671938,2,1,1,1,1,1
7655764477430,2,1,1,1,2,1
5,1,1,2,1,1,1
3894,1,1,1,1,1,1
203707100282,1,1,6,1,1,1
201694234,774,1,8,1,1,1
2204570705331,1,2,1,1,5,1
2005933688543412,19,1,1,1,2,1
10778815163921980,1,1,1,1,2,1
31405,18,1,1,2,1,1
205464225,29,2,1,1,1,1
11515,1,2,1,1,1,1
24344,1,1,1,1,1,1
234,4,2,1,1,1,1
8631,3,1,3,1,1,1
153902707,1,1,1,2,1,1
48862563669376896,4,1,1,1,1,1
790898,3,1,1,2,1,1
58730,38,1,1,1,1,4
4784474,2,1,4,1,1,1
778618965699,14,1,1,1,1,3
24709,5,1,1,1,1,1
84845656,1,4,3,1,1,1
292,76,2,2,1,1,1
313343819448926,30,2,1,1,1,1
2233,1,2,2,3,1,1
4455624259910,33,1,1,3,1,1
1,1,1,1,2,1,3
229458,1,1,1,1,1,1
266232043992313888,3,1,1,1,1,1
694311,14,1,1,1,3,1
54573959,3,3,1,1,1,1
85812986,1,15,1,1,1,1
22570549245,2,2,2,1,1,1
4386766374,5,48,1,1,1,1
413983285,2,1,1,1,3,1
2,12,1,1,1,1,1
2524264669647218,1,1,1,1,1,1
7127108993027,1,777,2,1,1,1
16636038355070,1,1,1,1,1,1
874432,6,1,1,3,1,1
7998471536990656,1,1,2,1,1,1
4875741056846652,1,1,3,1,1,1
937357,7,1,3,1,1,1
20877,4,1,1,3,1,1
327794604124432256,15,2,1,1,1,1
5744380935321268,8,1,1,2,1,1
129276,2,1,1,1,1,1
239966400878,3,2,14,2,1,1
13053923588182896,1,1,7,2,1,1
130,1,2,10,16,1,1
106181401298174240,1,4,1,1,1,1
72147486540410368,20,5,1,1,1,1
79,1,2,1,2,1,2
3373452807082171904,23,1,3,1,1,1
18868,258,4,1,1,1,1
4481447520651666944,1,1,1,1,1,1
657160596,76,1,1,3,2,1
26169837663,18,1,1,1,1,1
36790676178,7,3,1,1,1,1
2266462681879040,2,1,1,1,1,1
3143059,1,1,2,2,1,1
9155156467,6,1,2,1,1,1
6,9,2,1,1,1,1
856881407743,2,9,1,1,2,1
254,1,1,1,1,1,2
102185159,18,3,1,1,6,1
9248737480679,2,1,1,1,1,1
6131875,1,1,2,1,1,1
14766723,3,2,3,1,1,1
223082321,1,1,3,1,1,1
339210366585596864,1,3,1,1,1,1
1298425750896177,1,2,1,1,1,2
20358631912836,1,1,2,1,2,1
1317099084290224640,1,4,1,1,1,1
14029625721,1,2,1,1,1,1
2799591148,1,41,1,1,1,1
5,62,2,1,1,2,2
194161426309882912,1,1,1,1,1,1
3059,1,1,1,1,1,1
1598952,14,9,1,1,1,1
226,1,51,4,1,1,1
2171831791628,2,1,1,1,2,1
29719676983,3,1,1,1,1,1
137554922334648480,1,2,2,2,1,1
1037,3,1,1,1,1,1
253227414,1,1,2,1,1,1
21824,8,3,1,1,1,2
89681294,1,1,1,5,1,1
38,2,1,1,1,1,1
48,5,1,1,1,1,2
366410910849,6,1,2,1,1,1
13290239272581598,1,1,1,3,2,1
82074985437,7,1,1,1,1,1
685,8,5,1,1,1,1
5199297197948873,2,1,1,17,1,2
639579662222939520,19,1,1,1,2,1
117381,1,6,1,2,1,1
62562631,1,1,1,1,2,1
2642,1,2,1,1,1,1
81402733,2,1,3,1,1,1
703708190385125,33,1,1,1,2,1
292499320884439,3,1,1,1,1,2
23313352087,1,2,2,1,1,1
68,1,1,10,1,1,1
800000925693534,2,1,1,1,1,1
484965674951577,1,1,1,6,1,1
586539134294,26,1,1,1,1,1
6881,1,1,1,1,1,1
23095756679830980,297,182,1,2,1,1
7019849033660044288,3861,2,1,3,1,1
6,4,1,1,1,1,1
430,2,1,2,1,1,1
5,1,6,1,1,1,1
176406793,1,1,1,1,1,1
17930342647,26,1,1,1,1,1
14027,1,1,2,1,1,1
31374,1,1,2,1,1,1
9098229040355773440,5,1,1,1,1,2
766832387,2473,3,1,1,1,1
9677738152,47,1,1,1,1,1
2088409163173352704,1,1,6,1,1,1
4663570,3,2,1,1,1,1
31640763612892,1,1,1,1,1,1
69356405437,6,1,1,1,1,1
5636785805,3,1,1,2,1,1
13512527913915152,4,2,1,3,1,1
175618423236,6,2,1,1,1,1
5069894506856784896,4,1,1,1,2,1
148037056896301184,7,3,1,1,1,1
64123494018468184,6,1,1,1,1,1
6,5,1,1,2,1,1
5023,11,1,1,1,1,1
2703289532567299584,5,2,1,1,1,1
2141592263,9,1,1,2,1,1
681557,1,1,1,1,1,1
2063514506,1,1,1,1,1,1
1495804157091,4,1,1,1,1,1
5,1,21,1,1,1,1
498116127577,2,1,3,5,1,1
1004330680650569216,2090,25,2,3,1,1
154259664580092896,1,2,1,1,1,1
16,1,1,3,1,1,1
1789,1,2,2,1,1,1
2966754289101,2,1,1,3,3,1
136044531281903056,6,1,1,1,1,1
1034727444324291584,1,1,1,1,1,1
1931177332677169,1,2,1,1,1,1
31543978725,1,10,3,4,3,1
19800514,1,1,1,1,1,1
412808,1,1,1,1,2,1
435368520,19,15,1,1,1,1
103013811,9,1,1,1,1,1
1521196,47,1,1,1,1,1
78273096,1,1,1,1,1,1
45301,169,5,1,2,1,1
3,4,1,1,2,1,1
921430395178,38,1,2,1,1,1
3384939,1,1,5,1,1,1
55886322663726648,1,70,1,1,1,1
1280957153099,1,2,1,1,2,1
15406101499,6,2,1,1,2,1
79483799617375,2,2,1,2,1,1
1657137883,1,1,1,1,1,1
2031,9,1,1,1,1,1
623940214,1,1,2,1,1,1
1878093165,2,2,1,1,1,1
91740005753093,72,2,1,1,1,1
92617491831069840,3,1,1,1,1,1
1527558345,781,9,1,3,1,1
15369162920471,2,6,1,2,1,1
108291,3,1,2,1,1,3
12,847,1,3,1,1,1
155719808567687,1,1,1,1,1,1
932254377509,3,1,1,1,1,1
1,30,1,7,1,1,1
752,1,2,1,1,1,1
522154885303896,4,13,1,1,1,1
468632946387666496,1,6,1,1,1,1
210499027750,27,1,3,1,3,1
506675,1,1,5,1,1,1
142675710264613,455,2,1,1,1,1
699,3,1,2,1,1,1
283768734706775200,3,19,1,1,1,1
6552086,13908,2,1,1,1,1
3858412603071037440,5,1,2,1,1,1
320963480575958,1,1,3,1,1,1
29924,5,1,1,1,1,1
992027832933368,1,1,4,2,1,1
2520458770221543936,13,1,1,1,1,1
12662,55,1,1,1,1,1
753628123355459,6,22,1,1,1,1
10695480889525094,1,1,1,1,1,1
425137825730,1,1,1,1,1,1
43852417585,2,3,1,1,1,1
6876210,1,1,1,1,1,1
53609913740416,7,4,1,1,1,1
722626,184,1,1,2,1,1
443689321898967,11,2,1,1,1,1
528407741490564,2390,1,1,1,1,1
2068233722,4,1,2,1,1,1
1817084438320,3,3,1,1,1,1
21039650656,3,2,1,1,1,1
103410037546,4,10,1,1,1,1
5,6,1,1,1,3,1
35,5,1,1,1,1,1
8809,1,4,2,1,1,1
23536574,1,1,1,2,1,1
73327834672258000,1,13,1,2,1,1
1,1,2,1,1,1,1
442924,3,1,2,1,1,1
2528747997,85,1,1,1,1,1
1427,1,1,1,1,1,1
5253608,1,6,1,1,1,1
5,12,1,8,1,1,1
1466,1,13,1,4,1,1
22871499694,1,1,1,1,1,2
1786519438,11,1,1,1,1,1
573001,28,1,1,1,1,1
555849152,1,1,1,1,1,1
742626816,1,3,2,1,1,1
233763123088532,1,1,5,2,1,4
13371843829427952,6,12,1,1,1,1
1054303,104,2,1,1,1,1
560120598494698048,1,39,1,1,1,1
30,3,1,1,1,4,1
12,19,1,1,1,1,4
5447987825679,11,1,1,1,1,2
45486156,1,2,1,2,3,1
46204254,7,1,2,1,1,1
57849979154774,3,1,1,1,1,1
10234409613385,1,11,1,1,1,1
11955,3,1,1,1,1,1
2251821607,3,1,1,1,1,2
2350,1,1,1,1,1,1
11177487496964,43,1,1,1,1,1
164,22,1,1,1,1,1
1933958509394,360236,1,1,1,1,1
9472422309277428,1,1,1,5,14,1
1447525,1,1,4,1,1,1
56336854552,14,3,1,1,1,1
10112054932717,1,1,1,1,1,1
242304094038931936,2,2,1,1,1,1
1890456147776503,3,1,1,1,1,1
826,2,5,1,1,1,1
2223,66,1,1,1,1,1
181541264624044928,806,1,1,3,1,1
3,1,1,2,1,1,1
44118960512,5468,1,1,1,1,1
3710,17,1,1,1,1,1
391125317171980,1,21,1,1,2,1
37841,17,1,3,1,1,1
110630442174580912,1,2,1,1,1,1
95,2,4,3,1,1,1
105,42,3,1,1,3,1
33642770,2,1,1,1,1,1
195218015867358656,7,3,1,1,1,1
982,1,1,1,1,1,1
6162,3,1,1,2,1,1
7051727551693025280,1,1,1,1,1,1
326,2,1,1,1,1,1
836634209795538,1,2,2,1,1,1
307992358,89,1,1,1,1,1
3825160144,6,2,1,1,1,1
1225919007356909,17,2,4,1,1,1
148082694101171,7,1,1,2,1,1
414,3,3,1,1,2,1
14871849,1,1,1,1,1,1
255997391468185088,2,10,1,1,1,1
94730585550,1,3,2,1,1,1
12,6,1,1,1,1,1
14,4,1,1,1,1,1
2,4,1,1,1,1,1
1263600,4,1,1,1,3,1
109218961,3367,2,1,1,1,1
376908918822089216,25,1,2,1,1,1
229528041510327872,1,2,2,2,1,1
120286713173896,4,1,26,1,1,1
6398,1,1,1,4,1,1
31577187956,2,2,2,1,1,2
312200589882575040,7,1,1,1,1,1
205181,3,1,1,1,1,1
97148048378,4,1,3,1,1,1
180718046473580032,1,2,1,1,1,1
92001459980414,1,4,1,1,5,1
168941,1,4,1,1,1,1
7676,1,9,2,1,1,2
215136027,4,1,1,4,1,1
224009,3,1,3,1,1,1
4986602106,1,1,1,1,1,1
4012790,12,2,2,1,1,1
2393435790677,43,1,1,1,4,1
2,1,6,2,1,1,1
5,69,1,7,1,1,1
10194947628136946,3,6,1,1,1,1
3072375918,3,3,1,1,1,1
9118312524,1,1,9,1,2,1
49038453585,1,1,1,4,1,1
332577549536335,1,8,1,1,1,2
72981026009758720,2,4,1,1,1,1
174921389295726,1,1,1,2,1,1
33150381047661132,5,1,1,1,1,1
2,3,14,1,1,1,1
3672828,17,1,1,1,1,1
148528,61,10,1,1,1,1
39581819024,3,1,1,1,1,1
62785,2,1,2,3,1,1
1228424174240606208,12,1,1,1,1,1
46149,1,2,3,1,1,1
1,6,5,1,5,1,1
13,345815,2,2,1,1,1
75,120,2,1,1,2,1
29934589183285780,3,2,2,3,1,1
3,45,1,1,5,1,1
1186594185919,4,26,1,2,1,1
4295119898828496896,1,1,1,1,1,1
2,1,3,1,1,4,1
67051160,5,5,1,1,1,1
17663,20,1,3,1,1,1
11572615539150,4,1,1,1,2,1
109047,5,1,4,1,1,2
85910982,1,1,1,1,8,1
907801,4,1,2,1,1,1
3173772075692769792,1,1,1,1,1,1
9,1,1,1,1,1,1
983360013810324992,1,1,1,5,1,1
1268850207,1,1,1,1,1,1
325579663,2,14,1,1,1,1
703256,1,1,1,1,1,1
6581192669179792,1,1,2,1,1,1
5638710588800771,2,1,1,1,1,1
3216531651461087,2,1,1,1,1,1
25,2,1,2,3,1,1
43705201029,1,2,1,1,3,1
4993664225998,4,2,1,1,1,1
37736437293819448,1,4,2,3,1,1
7383,2,3,4,1,1,1
193028729701261,2,6,1,1,1,1
3052145161,1,1,1,1,2,1
198830257415317696,2,1,1,6,1,1
1,1,16,1,1,1,1
556726991,2,1,1,2,1,1
57737193,3,1,1,4,4,1
2,12,6,2,1,1,1
3801,1,3,1,1,1,1
776627673200,47,2,4,1,1,1
5410,1,1,1,1,1,1
1670,3,3,1,1,1,1
124,1,2,1,1,1,1
313735151675736,14459,1,1,1,1,1
14277629178311,223,1,1,1,1,1
16296159133,1,2,2,1,1,1
32944,3,2,1,1,1,1
6176002120598,12,1,1,1,1,1
2045,1421,2,1,1,1,1
20014363243208396,35,1,1,1,3,1
97981688438268,1,1,1,1,1,1
8091499,2,2,1,1,1,2
245268142988749,39,1,1,1,1,2
759,1,2,6,1,1,1
321,1088,1,2,2,1,1
804294739,1,1,1,1,1,1
3999793338,5,1,2,1,2,1
33081835064476536,1,1,1,1,1,1
11458630313046428,6,5,1,1,1,1
178103686957,4,1,1,1,4,2
11927240569,27,2,1,1,1,1
21978,2,1,1,1,1,2
1,6,3,1,1,1,1
10982093,3,1,1,1,1,1
330,1,1,1,1,1,1
4052598215552,78,2,1,1,1,1
74370,1,1,2,3,1,1
503,8,1,1,1,1,2
2186,1,1,1,1,1,1
350498555,1,1,1,1,1,1
85997924179766,2,3,1,1,1,1
12190291306443122,59,1,1,1,1,1
19572469275532856,1,1,2,1,1,1
38663,1,11,2,1,1,1
669839,1,1,1,1,1,1
78000122,1,1,1,1,1,1
1286247163317099,70,1,1,2,1,2
128,3,1,1,1,1,1
7066,17,1,1,1,1,1
2049296960540536,3,5,1,1,1,1
8037652368230524928,1,5,1,1,1,1
1707412805806931200,1,1,1,1,1,1
1244024,30,1,11,1,1,1
181,2,1,3,1,1,1
12874,3,2,1,1,1,1
51358700111,1,1,1,1,1,1
581,1,1,1,1,1,1
12000177273,2,1,1,6,1,1
21,2,1,1,1,1,1
3325307193,3,1,1,1,1,1
159,3,1,1,1,1,1
376,2176,4,1,1,1,1
42514105147,1,15,1,1,1,1
7221958694031,9,65,1,1,1,1
3951154988,1,1,1,1,1,1
22586359567848612,25,2,1,1,1,2
9048848,83,1,1,1,4,1
424,12,8,2,1,1,1
2,86,2,5,1,1,1
143723798794,6,1,1,1,1,1
65996792,2,1,1,1,1,1
5625309257331116,3,1,1,2,1,1
1129905607636,7,1,1,1,2,1
514551,28,1,5,1,1,1
5322252289241626,1,2,1,1,5,1
30869663304083368,5,1,1,2,2,1
38061481,16,1,1,1,1,1
88412367073587520,2,1,1,4,1,1
723758,5,1,1,1,2,1
168927546838260,1,1,1,1,2,1
2186388994,1050,4,2,2,1,1
226902501934,1,2,1,2,1,1
182872715866,1,1,1,1,1,1
20301902346070,6,1,1,1,1,1
63,1,2,1,1,1,1
9,8,1,1,2,1,1
1267199074,1342,1,2,1,1,1
3,1,2,1,1,1,1
858979788,12,1,2,1,1,1
1,6,1,2,1,1,1
2443912069204661760,1,1,1,1,1,1
7348939438947625984,13,2,3,1,1,1
1380724,2,14,10,1,1,1
944459,207,14,1,1,1,1
1,301,1,1,1,2,1
878422817163,19,2,3,1,1,1
72,10,1,1,1,1,1
1080,1,1,5,2,1,1
1,5,1,1,1,1,1
